"date","fips","relative_change_feb","ratio_travelers"
"2020-04-24","06073",-0.3961,0.27933
"2020-04-25","06073",-0.39446,0.30902
"2020-04-26","06073",-0.39875,0.34637
"2020-04-27","06073",-0.363,0.2865
"2020-04-28","06073",-0.36348,0.28089
"2020-04-29","06073",-0.36671,0.27892
"2020-04-30","06073",-0.36684,0.27338
"2020-05-01","06073",-0.34264,0.24887
"2020-05-02","06073",-0.32919,0.28001
"2020-05-03","06073",-0.32955,0.31599
"2020-05-04","06073",-0.32219,0.26173
"2020-05-05","06073",-0.32492,0.25917
"2020-05-06","06073",-0.33949,0.26319
"2020-05-07","06073",-0.34132,0.25983
"2020-05-08","06073",-0.32252,0.2424
"2020-05-09","06073",-0.30015,0.26538
"2020-05-10","06073",-0.29089,0.2859
"2020-05-11","06073",-0.31297,0.26147
"2020-05-12","06073",-0.31828,0.25932
"2020-05-13","06073",-0.32646,0.25685
"2020-05-14","06073",-0.32624,0.25268
"2020-05-15","06073",-0.30909,0.23629
"2020-05-16","06073",-0.28983,0.26704
"2020-05-17","06073",-0.30224,0.30298
"2020-05-18","06073",-0.28955,0.24947
"2020-05-19","06073",-0.29787,0.24917
"2020-05-20","06073",-0.30079,0.24309
"2020-05-21","06073",-0.2952,0.23971
"2020-05-22","06073",-0.27414,0.22285
"2020-05-23","06073",-0.24776,0.24991
"2020-05-24","06073",-0.23478,0.2742
"2020-05-25","06073",-0.34057,0.27922
"2020-05-26","06073",-0.26899,0.23378
"2020-05-27","06073",-0.2727,0.23209
"2020-05-28","06073",-0.27835,0.22826
"2020-05-29","06073",-0.27239,0.21595
"2020-05-30","06073",-0.22879,0.23664
"2020-05-31","06073",-0.21699,0.26984
"2020-06-01","06073",-0.24514,0.22781
"2020-06-02","06073",-0.25877,0.22337
"2020-06-03","06073",-0.25895,0.21846
"2020-06-04","06073",-0.26021,0.21662
"2020-06-05","06073",-0.25011,0.20697
"2020-06-06","06073",-0.23337,0.23322
"2020-06-07","06073",-0.19195,0.25656
"2020-06-08","06073",-0.21877,0.21411
"2020-06-09","06073",-0.22737,0.21535
"2020-06-10","06073",-0.22936,0.21229
"2020-06-11","06073",-0.23183,0.20742
"2020-06-12","06073",-0.21411,0.19388
"2020-06-13","06073",-0.17238,0.21349
"2020-06-14","06073",-0.14054,0.24007
"2020-06-15","06073",-0.20242,0.21012
"2020-06-16","06073",-0.21084,0.20528
"2020-06-17","06073",-0.22503,0.20468
"2020-06-18","06073",-0.22275,0.20354
"2020-06-19","06073",-0.19769,0.1888
"2020-06-20","06073",-0.16307,0.20893
"2020-06-21","06073",-0.14698,0.2284
"2020-06-22","06073",-0.19523,0.20548
"2020-06-23","06073",-0.20866,0.20492
"2020-06-24","06073",-0.22067,0.20421
"2020-06-25","06073",-0.21789,0.2015
"2020-06-26","06073",-0.21208,0.18982
"2020-06-27","06073",-0.17092,0.21328
"2020-06-28","06073",-0.15342,0.24369
"2020-06-29","06073",-0.2153,0.21844
"2020-06-30","06073",-0.20193,0.20198
"2020-07-01","06073",-0.19365,0.19533
"2020-07-02","06073",-0.17542,0.19213
"2020-07-03","06073",-0.2074,0.19767
"2020-07-04","06073",-0.28052,0.23741
"2020-07-05","06073",-0.17691,0.24981
"2020-07-06","06073",-0.19326,0.20747
"2020-07-07","06073",-0.20736,0.20559
"2020-07-08","06073",-0.21991,0.20411
"2020-07-09","06073",-0.21804,0.204
"2020-07-10","06073",-0.21625,0.19342
"2020-07-11","06073",-0.18679,0.21885
"2020-07-12","06073",-0.16024,0.25115
"2020-07-13","06073",-0.1951,0.20739
"2020-07-14","06073",-0.21164,0.2057
"2020-07-15","06073",-0.22537,0.2066
"2020-07-16","06073",-0.23263,0.20798
"2020-07-17","06073",-0.2187,0.19565
"2020-07-18","06073",-0.18132,0.21943
"2020-07-19","06073",-0.15658,0.24816
"2020-07-20","06073",-0.20034,0.21167
"2020-07-21","06073",-0.21369,0.20941
"2020-07-22","06073",-0.22092,0.20587
