"pm","pm.low","pm.high","lag","df.date","df.tmmx","df.rmax","cause","mobility"
"7.30686738931945","5.54452856031316","9.09863302225951","13","6","2","2","deaths",1
"7.18698071489545","5.41068314221482","8.99321105124533","13","7","2","2","deaths",1
"7.09163758887048","5.3215061755467","8.89151948084022","13","8","2","2","deaths",1
"7.23605178577587","5.46384452406896","9.03803909762813","13","9","3","3","deaths",1
"7.25511199970954","5.49277937309869","9.04688565825902","13","10","3","3","deaths",1
"7.22548442162438","5.45982688788522","9.02070341604908","13","11","3","3","deaths",1
"7.22735241451158","5.45616451697886","9.02828827967364","13","12","3","3","deaths",1
"8.75277974522399","5.37976188368121","12.2337618808448","14","3","1","1","deaths",1
"11.2515720925524","7.96119455894719","14.6422318095651","14","4","1","1","deaths",1
"11.4001861500075","8.09634240433514","14.8050081827619","14","5","2","2","deaths",1
"11.44574489979","8.13524203124705","14.8575970512935","14","6","2","2","deaths",1
"11.1718591399639","7.84698320384785","14.5992395658873","14","7","2","2","deaths",1
"11.038469902459","7.72363133292557","14.4553116685622","14","8","2","2","deaths",1
"11.1765148898336","7.86355949147888","14.591225445567","14","9","3","3","deaths",1
"11.3395071131464","8.02733969214402","14.7532270953431","14","10","3","3","deaths",1
"11.3411678228965","8.01822546389901","14.7663331713367","14","11","3","3","deaths",1
"11.2569288772594","7.93013159196019","14.6862700955107","14","12","3","3","deaths",1
"4.90617412281535","1.03498773418389","8.9256861993259","15","3","1","1","deaths",1
"8.24875228903723","4.43356026083284","12.2033218332022","15","4","1","1","deaths",1
"8.33828836514805","4.51657945648423","12.2997402606042","15","5","2","2","deaths",1
"8.41328688790854","4.58523906610711","12.3814496079198","15","6","2","2","deaths",1
"8.02201723138969","4.17326288292039","12.0129665118878","15","7","2","2","deaths",1
"7.79015389290416","3.94637847601667","11.776066146804","15","8","2","2","deaths",1
"7.78969631453892","3.96438567661084","11.7557570889816","15","9","3","3","deaths",1
"7.99292145431281","4.15765121430214","11.9694131758222","15","10","3","3","deaths",1
"7.99637390521764","4.135031892629","12.000895036948","15","11","3","3","deaths",1
"7.86950516698162","4.00291420243035","11.879847158144","15","12","3","3","deaths",1
"4.24600568532871","0.473508050940907","8.16014999531829","16","3","1","1","deaths",1
"7.35707239747674","3.63543439528313","11.2123576362569","16","4","1","1","deaths",1
"7.63579420048608","3.89321214800937","11.513196614466","16","5","2","2","deaths",1
"7.76373106943224","4.01701354517954","11.6454062484771","16","6","2","2","deaths",1
"7.34489505735565","3.57980033621594","11.2468498440017","16","7","2","2","deaths",1
"7.01463593736562","3.2502537276522","10.9162630729674","16","8","2","2","deaths",1
"6.93987486265601","3.21358820753006","10.8006904347328","16","9","3","3","deaths",1
"7.19590231238028","3.4449996687562","11.0828122128751","16","10","3","3","deaths",1
"7.24234674506203","3.4480339310915","11.1758290452294","16","11","3","3","deaths",1
"7.07346014877701","3.27154921399988","11.0153372878572","16","12","3","3","deaths",1
"5.58014825040094","1.90932579049199","9.38319548392752","17","3","1","1","deaths",1
"8.23988424986868","4.65074608472396","11.9521167382786","17","4","1","1","deaths",1
"8.74038743218706","5.13120472493096","12.4734743584468","17","5","2","2","deaths",1
"8.88807447795563","5.27906567395044","12.6208015583722","17","6","2","2","deaths",1
"8.52603239143945","4.90199159801463","12.275272635059","17","7","2","2","deaths",1
"8.22284946426923","4.5940472657052","11.9775498926135","17","8","2","2","deaths",1
"8.32061653443328","4.73477045368556","12.0292326566783","17","9","3","3","deaths",1
"8.60760135900247","4.99607749938946","12.343349902996","17","10","3","3","deaths",1
"8.72391042613112","5.06775763094234","12.5072901990643","17","11","3","3","deaths",1
"8.57825001358388","4.90298743072686","12.3822749451954","17","12","3","3","deaths",1
"6.31947773948132","2.80956922712485","9.94921418086932","18","3","1","1","deaths",1
"9.04498729592806","5.61281436255867","12.5886979353576","18","4","1","1","deaths",1
"9.84187049971601","6.37930411801348","13.4171408142662","18","5","2","2","deaths",1
"9.9644857197225","6.50300076163377","13.5384734057099","18","6","2","2","deaths",1
"9.64812917988389","6.17562650243511","13.2342009997254","18","7","2","2","deaths",1
"9.40004998758242","5.92442832834443","12.9897147066585","18","8","2","2","deaths",1
"9.39312855127872","5.95932454026211","12.9382112065981","18","9","3","3","deaths",1
"9.66344217885817","6.21357354731484","13.2253642248326","18","10","3","3","deaths",1
"9.80180400938402","6.31832218118649","13.3994208746893","18","11","3","3","deaths",1
"9.70655244786642","6.19563105983409","13.3335479989309","18","12","3","3","deaths",1
"4.61500667515389","1.02657954382424","8.33089342488305","19","3","1","1","deaths",1
"7.26515671681436","3.76578149541522","10.8825441264673","19","4","1","1","deaths",1
"8.05943809374858","4.51895350500473","11.7198533812105","19","5","2","2","deaths",1
"8.17559508403469","4.63713102337848","11.8337176997956","19","6","2","2","deaths",1
"7.85134868080273","4.30202555396977","11.5214527281572","19","7","2","2","deaths",1
"7.61776026720165","4.06700664886515","11.2896651674297","19","8","2","2","deaths",1
"7.43930759886098","3.93095424780576","11.0660909530365","19","9","3","3","deaths",1
"7.68453368055322","4.16688799038869","11.3209678978615","19","10","3","3","deaths",1
"7.80320881348129","4.25649853439067","11.4705749172029","19","11","3","3","deaths",1
"7.67892566599011","4.10011526132519","11.3807703620234","19","12","3","3","deaths",1
"6.56623448550231","3.07350648709439","10.1773163586025","20","3","1","1","deaths",1
"8.92741311248349","5.55069563976278","12.4121565988791","20","4","1","1","deaths",1
"9.59760436311203","6.18348172832066","13.1215014484645","20","5","2","2","deaths",1
"9.70893276269826","6.29987171792066","13.2273231699596","20","6","2","2","deaths",1
"9.43118643753149","6.00877630252741","12.9640863974417","20","7","2","2","deaths",1
"9.2292597885089","5.80191939391379","12.7676252216639","20","8","2","2","deaths",1
"8.80671115753711","5.40520688643356","12.3179844964895","20","9","3","3","deaths",1
"9.03095032444696","5.63048290291888","12.5408859446152","20","10","3","3","deaths",1
"9.16608535349967","5.74750602072556","12.6951796770688","20","11","3","3","deaths",1
"9.07814443969079","5.6274247226616","12.6415949801473","20","12","3","3","deaths",1
"7.48414708493195","3.8905345494983","11.202064025101","21","3","1","1","deaths",1
"10.2532720769267","6.78982275638902","13.8290493411421","21","4","1","1","deaths",1
"11.0487585186507","7.55207656227352","14.6591229356074","21","5","2","2","deaths",1
"11.1343473924401","7.64383241836604","14.7380476230264","21","6","2","2","deaths",1
"10.8889922516241","7.38721752923308","14.5049558550432","21","7","2","2","deaths",1
"10.7181167192991","7.20979047915309","14.3412492001093","21","8","2","2","deaths",1
"10.0168990163374","6.53959550106629","13.6076968590504","21","9","3","3","deaths",1
"10.1618644413633","6.69261280973112","13.7439233852042","21","10","3","3","deaths",1
"10.2477789991522","6.77115175897409","13.8376103845327","21","11","3","3","deaths",1
"10.1926535023534","6.69096348026641","13.8092720301996","21","12","3","3","deaths",1
